t-SNE-1,t-SNE-2
14.596883,19.28409
37.414307,-23.69391
-22.576496,-64.23302
42.51292,45.020836
39.828728,-11.2735
-58.555332,-33.47446
-45.518276,20.635197
-5.326238,41.009815
-49.93356,-26.14465
-83.250374,-0.31891766
-62.8101,-36.272835
31.218948,33.67583
-52.478676,45.96954
-6.2183366,-50.980286
30.77306,-25.599289
-8.9706335,19.669943
53.342667,3.8160446
21.253746,30.692818
28.787285,45.6276
47.58493,-8.077659
39.285217,-12.167854
21.419216,33.449017
77.52026,-25.72377
-36.90239,-20.236952
-4.736013,38.407974
-46.529938,19.806135
-42.933357,20.44727
-73.04233,0.4247938
78.97979,-9.233923
29.722786,-24.787268
51.710064,2.285898
-61.43098,-33.244976
35.952354,48.871655
57.958523,11.858906
-63.414524,-38.508644
74.03128,-9.655621
-46.627567,9.3693695
-62.200638,-29.205002
-61.344807,-27.545063
-56.30908,-34.690655
-53.403217,26.119686
-52.66102,-29.498085
-16.289188,-16.460857
-29.782299,61.29251
-52.560204,-31.118654
-29.184063,57.485752
-51.6376,23.245188
23.881258,-9.920594
29.814802,38.89094
34.327087,59.64432
19.469677,27.591276
8.240887,16.185354
-52.025406,-30.133135
82.02396,-1.0163081
30.473854,58.919647
-7.595252,50.74044
30.685968,38.073563
-5.243227,-57.35302
-5.131604,42.218407
-65.87638,-25.832159
36.043297,56.63096
2.1485775,13.115396
5.7700715,48.586792
-27.57173,59.91217
-51.746708,49.48991
40.96507,-19.137848
21.420439,-6.626524
-59.070927,-31.57029
5.001415,13.226961
18.81464,19.336994
-39.84557,50.012974
-63.52232,-37.73954
16.09173,-12.086535
37.42063,-60.125137
-63.9941,-19.178108
-70.944695,-2.3663533
35.3722,-18.252388
72.54798,-26.051958
29.615639,39.09679
40.563747,-20.802814
26.596684,-64.17248
-7.930526,20.224064
-42.737762,21.24698
-31.1615,-26.071333
-28.720259,-23.81522
-46.39851,23.295328
-1.1330148,-54.62713
79.44812,-19.103127
-32.75501,-24.113844
-12.478505,-9.897059
35.99062,49.091972
38.807545,61.722057
-6.9926815,5.0017424
-75.029396,0.30800444
31.139545,45.91917
27.524181,47.072758
-41.952568,-24.521507
0.9314197,47.73531
-14.898526,-63.99762
51.88156,-5.3794127
-36.974754,-15.423704
41.242577,34.664955
-24.777958,65.35553
-9.156852,-1.0009756
-33.99785,65.04069
24.482523,-32.24314
14.284481,19.756838
-12.608578,-58.092957
36.988914,-58.373207
3.3269515,50.310215
-45.688854,-26.517447
-24.860256,66.57025
21.365906,-30.582829
-40.813255,42.17229
-43.721146,-28.593483
-49.958717,53.557884
-34.588715,-18.799221
26.574743,46.961212
36.075565,62.065456
-44.39641,25.991861
-41.59404,14.756074
78.729645,-22.113104
13.380034,-15.767293
32.840893,61.99034
25.553753,28.18051
-42.925964,-21.659838
-35.873974,64.228714
32.222393,57.04325
-28.992908,63.631477
-37.945465,-15.167439
13.883846,-7.608021
-54.794384,-26.241179
-41.27266,31.431852
24.589804,50.282646
20.729282,33.987267
71.72261,-19.19838
36.322945,47.884445
-12.600997,37.27063
30.239664,55.789738
-64.10153,-19.574661
-13.964746,-7.7701902
-22.457016,-24.455357
50.83361,-3.0380113
27.18055,36.35238
43.054585,-13.371514
-18.839748,-52.24657
-3.5781949,-48.375065
36.87516,-21.24797
77.77573,-25.101017
-72.3722,0.46675345
-22.161156,-24.376245
11.055323,-21.823317
74.792656,-28.957565
-8.037802,12.280506
25.153522,-68.82434
32.072113,39.706184
-51.756844,-18.573708
0.5416781,51.74649
36.619446,57.6428
-41.36973,30.860382
25.898178,-7.255158
18.548023,37.67259
8.44042,16.6502
49.118553,-3.1783907
30.146908,40.30159
-52.90376,50.839573
78.516556,-5.608369
76.73495,-8.598891
-6.34666,11.763527
50.62792,3.4978914
27.82234,-5.9805303
37.165783,-13.34679
37.981575,-25.654156
-7.389242,3.559174
-12.309118,-3.0869894
39.103333,59.41096
26.197634,46.23068
2.2447536,42.95027
-1.9822586,39.067127
-56.49725,-25.657072
-30.119,25.616796
33.61214,36.99726
-48.6484,13.555082
4.9592233,49.59237
-17.385986,-67.2228
36.0625,-26.729675
-57.622513,-28.223713
-19.440075,-64.11284
-64.7535,-36.42939
82.88488,-7.036794
-32.655815,-19.406694
-53.165394,11.136496
-16.387665,-6.205314
-31.463469,63.187218
28.840939,-17.085503
-31.439026,-25.964449
37.703884,61.628105
42.88352,45.34518
36.73757,58.382343
-39.71986,27.927958
79.96311,-8.148729
-45.776016,19.785866
-42.01382,27.7017
53.876884,11.351144
-40.58054,14.236965
76.38906,-23.560287
-45.954144,41.901604
-64.737495,-33.187935
76.37903,-19.140793
25.367338,-69.08081
56.938328,12.314594
-45.90948,13.142758
40.341488,-58.907986
-10.290022,-4.577231
27.043356,-19.365973
-38.050644,30.302984
71.4401,-23.828846
81.2167,-8.933956
-45.780365,24.687485
-52.95491,27.428692
43.122814,45.07123
-52.928738,23.498953
-31.60907,22.674387
33.47669,50.816734
84.60254,-5.5229845
38.54117,-57.339554
73.84471,-6.9099226
54.025566,3.800307
26.68413,-67.12084
-71.64559,-0.5109034
-13.526273,-61.109016
9.526893,-15.605341
30.739857,-23.741903
-23.081873,-15.405193
21.537706,-4.615676
20.861374,-72.684265
39.4591,-23.345406
21.870747,-17.328802
35.42281,-64.4227
85.38474,-2.7126696
-63.490932,-31.31329
-37.838257,30.375801
29.861559,-26.287195
-51.56146,49.825397
-47.0033,38.586582
78.09185,-7.730664
-47.079727,10.785826
2.1754978,43.77778
34.434372,34.858913
48.052097,-9.247396
26.263412,-21.341082
35.75366,-25.803623
-10.644886,-66.922325
-3.6736174,-47.374146
56.479282,6.666346
-8.536635,17.074854
27.064758,-32.579426
24.151499,28.273684
41.38922,-57.93758
10.509989,23.329866
9.478672,-15.906673
33.128864,5.6087866
50.31537,-2.1907325
38.821865,-14.190822
9.76981,15.02526
1.0723418,13.487281
30.267353,-14.250733
-29.619257,66.24006
-32.9549,62.936623
24.837812,-29.432943
37.772514,-20.974928
51.61116,-5.796986
59.82015,11.479052
41.18341,-60.614464
75.45715,-28.52145
9.27319,15.911179
16.266527,16.745794
11.14614,-9.752455
-71.57722,-0.16297576
-35.204952,-19.73797
-78.34797,-0.41519633
-12.837299,-56.752975
-7.2431297,19.188911
25.049387,-27.912228
-11.771964,36.990273
-15.888928,-60.354805
27.989422,46.567234
71.53738,-23.42259
-72.55687,-6.763751
-18.080887,-68.654305
16.533415,-13.7650385
-33.862907,-26.152788
19.729494,24.649595
40.359234,34.881958
-40.864494,-24.49607
-28.261475,-16.96183
-17.841278,-64.62519
32.587917,-2.3539045
25.186605,31.58515
-55.528427,-32.925358
46.72461,-5.1237907
32.938705,-8.600891
-38.678085,-25.471516
27.291138,-8.44709
42.724545,-14.871875
-56.25853,-25.77341
19.223125,-34.960648
-45.841606,41.794018
14.302113,-19.465782
-42.02075,9.085129
-32.60036,21.406527
-48.513138,29.01372
-32.352585,64.319725
28.489172,50.157024
72.39189,-27.060898
30.998356,-63.493122
-7.4972,45.612396
-46.287033,33.615295
-6.79902,44.023216
-40.54769,12.916896
-10.001474,4.323459
32.714283,64.85582
49.540165,-5.4868145
75.32654,-12.859037
-16.251932,-10.603544
-32.096275,-25.569145
67.867874,-13.617658
40.01491,-13.474452
3.3644965,-3.64188
-30.449259,-18.299322
-54.15901,-22.510105
-30.433508,-19.418629
27.353731,-29.850004
-14.951448,-66.549934
-42.958237,10.758103
-36.526886,50.373814
-47.17333,49.698017
-46.67119,9.557227
-39.72321,-29.420238
-13.040989,37.55071
-34.149464,16.820957
-31.934807,-23.891045
-43.86224,-31.97188
-53.606834,-21.938688
-34.495926,-22.829292
-45.064354,45.89955
25.330023,-64.480965
-53.214928,-23.900387
-45.515404,20.192518
-52.221714,48.789604
-13.220053,-56.345757
-25.127048,-13.6135025
-62.91881,-22.785915
32.8134,-15.687029
-49.122154,47.294544
-29.351486,23.062313
11.043911,-15.947342
-34.772255,-24.760035
38.99447,-10.651394
30.031815,-64.5501
-37.638634,29.968294
-60.47547,-28.987505
25.846777,-68.305016
2.6836922,41.579945
-60.47649,-28.382128
-58.113865,-26.809395
25.24317,-17.940336
38.149693,-65.61927
70.06003,-5.164725
33.784977,-26.943796
-38.340996,45.402637
-39.04574,-19.520731
21.704748,-71.978584
21.97425,-28.755878
-42.124508,46.93865
-0.15758587,-45.620216
15.144442,27.128077
77.64873,-18.36182
-20.984428,-8.708268
-36.75668,-15.417419
26.692286,-63.968937
-12.064143,43.495415
28.699179,39.546925
33.473408,63.308884
-45.876156,34.990757
-42.281586,33.224377
30.251503,42.181873
-4.2923923,40.04002
-77.60312,0.35266313
75.91881,-9.375795
-9.744016,4.487213
34.69651,-59.983364
21.40685,28.447332
-18.303074,-8.6402025
-32.953114,58.003696
-45.832607,36.564297
-6.27569,6.743964
-10.064664,-3.3880882
-7.133047,18.618345
36.552692,49.97267
-32.49115,16.222681
29.383091,-24.196074
17.110435,-34.47542
-53.62381,-28.455383
28.773138,52.243053
-24.313425,66.18215
12.550224,-14.073202
30.136595,47.461967
33.73606,63.137856
-5.9613914,9.930559
28.311691,32.901665
14.727839,19.710104
34.674828,43.41291
-35.54758,57.787823
-0.78441226,-45.27641
-12.680406,-2.7293973
55.882843,12.381687
20.651926,27.05425
-4.1776233,34.580177
28.727106,49.70286
21.226246,-23.16605
-3.3866909,11.784036
-38.946594,13.1186695
21.335457,-24.660278
25.95392,-13.175713
-2.6209724,36.296227
-39.9211,9.6449585
38.686493,-57.54165
-24.968685,66.61256
-49.371037,-30.442007
-35.490234,65.52082
-1.7412386,-46.184017
72.93943,-11.316377
38.060635,-20.19319
-42.527706,17.202564
-76.09572,-0.3970269
-9.612437,-51.403236
-12.100961,-62.608364
72.26368,-10.971062
13.817801,18.612787
41.177727,-11.330547
50.17095,-7.656516
-48.29839,-26.041239
25.188078,-67.22647
58.89828,11.815343
-41.228558,49.066696
49.170628,1.2150861
-49.246902,35.755035
-26.334145,-16.638248
32.833385,-22.417355
1.8626138,44.950954
38.21037,64.34694
-34.064903,64.58099
40.56547,-9.844818
-7.7991343,47.33235
-1.5206404,-48.60111
-2.7386882,42.147835
-31.063185,22.234058
51.617798,-3.3861094
-50.992428,17.135754
0.8491002,52.021317
-44.733463,32.041492
29.706919,54.65562
82.20601,-4.937376
-3.3827,-55.18442
-48.192093,40.760036
19.201563,-29.93974
20.166597,-18.90077
9.280766,-14.689104
-59.732204,-34.737705
39.361816,-54.901432
-15.017486,-65.61217
-17.281101,-1.64537
-64.648346,-33.62509
-19.137796,-51.963352
6.046205,15.898306
25.29224,-28.746967
-1.2418236,9.222971
71.805725,-8.189306
-54.67933,45.875717
-3.6411252,43.44011
37.78357,44.869473
-35.29223,-20.18811
-31.514585,-21.443716
33.026527,34.80893
-7.534515,18.249517
34.42269,49.364002
22.392218,31.253992
58.785988,12.06454
12.6537695,-14.273466
-48.974915,45.13881
-9.643095,42.2296
77.2967,-15.900521
-29.381897,68.08116
38.067486,-61.82543
-22.50288,-10.711789
-63.210133,-22.641418
-55.289295,-29.00177
-7.592514,5.3051996
-50.69158,53.803246
-6.759762,19.529247
63.456764,0.4311913
38.721565,-12.42564
-32.479233,-16.081894
31.235361,53.198483
35.316235,-53.83841
33.431522,43.282173
38.45417,52.78043
78.35658,-18.540745
-83.10411,-0.26749176
-43.664223,38.62318
29.170137,36.041634
19.042568,-8.374887
-46.041893,35.710873
-15.622999,-4.1556134
24.25365,-69.9132
74.98012,-22.532904
-18.97345,-65.82973
-81.873825,0.35972115
-17.247458,-64.28133
29.377598,-6.672821
22.767471,30.514704
-63.335354,-28.955572
-7.975783,15.192508
-6.6366463,48.061577
23.062832,30.955114
54.384617,4.6867642
83.64965,-4.3472657
-51.59806,28.937042
37.976086,-26.300217
35.593853,36.02326
-7.0116463,1.1777622
-7.6767735,51.154526
-47.316433,18.463861
74.461075,-26.5981
-19.146822,-14.416425
20.437826,25.025536
-37.075764,-18.995762
39.88632,-59.29494
-1.2015544,9.261378
-48.150414,16.89349
2.769206,41.50758
-24.476143,-19.15186
4.711122,16.057535
-71.53641,-2.232008
41.707783,-13.890307
-16.629612,-59.57004
38.060867,47.385284
79.33335,-13.446088
34.446358,-23.643463
-1.9771206,-48.510796
33.860466,50.941147
8.403579,12.543102
-13.450066,-62.115234
-30.340553,61.43097
72.44008,-19.2361
-39.90436,17.065876
3.3468232,16.204668
82.00141,-5.0388746
49.27379,-7.159437
-59.226288,-36.15789
40.460117,-62.13709
41.193657,-11.368501
77.5261,-16.90102
-44.305035,-28.95803
-51.626892,30.805763
84.63488,-0.9617569
31.099298,34.78149
27.636724,-12.427904
36.374,46.290817
2.921549,41.45726
-13.971325,-68.19424
-58.173428,-29.771017
-76.70969,-2.11197
-81.03582,-0.461265
2.1092446,0.6100701
22.649698,24.157557
17.99449,-11.273646
-49.78027,30.182005
-7.1510096,4.549311
-34.357216,-17.284313
-13.211037,-57.305927
35.700726,-13.876202
27.810383,-68.06236
-78.43832,-5.231651
70.83685,-4.3655677
-24.099014,64.56929
-8.591332,45.222454
33.769943,44.455757
-49.63971,11.930748
-34.6387,65.34053
-7.9464574,19.210018
40.25942,-12.886429
-57.467052,-26.578241
-16.832409,-8.459055
-7.28723,15.975614
34.368004,-14.286374
-34.98398,64.89238
-8.608185,47.42384
-25.042747,64.521095
39.42991,32.94213
-42.63715,44.273994
51.258495,1.4977199
43.342754,44.26398
30.662785,34.496777
-7.279353,-51.114834
48.98438,-12.448645
-74.66319,-2.9702792
33.30695,49.211266
-19.717249,-14.260279
-42.798153,14.03666
34.63708,50.0459
-47.064495,33.990032
-39.361996,-25.32196
-29.58583,-28.25181
-6.15413,-54.501873
20.748547,-11.419258
30.159712,-2.5169072
-12.989948,-58.265903
14.898628,15.617711
4.4312215,14.729631
27.936512,49.70972
2.9095309,42.151897
52.69617,13.47664
-1.4671305,-54.25345
-46.90001,48.27863
32.54973,48.81765
-64.30529,-21.550537
26.359583,50.196575
42.71871,-60.577324
-30.565472,-20.115204
26.693916,-18.200054
-28.158432,-24.089165
13.730371,19.240074
23.0012,27.461208
25.95229,-16.47125
23.42261,-33.660805
34.67083,64.27148
-9.406215,-61.86662
-43.224728,10.067274
-11.1613865,-52.318382
17.810911,-10.23509
-40.813957,-21.003035
71.319214,-12.024924
-12.556937,-8.159753
34.24987,41.86703
-65.24748,-29.988958
-46.262474,35.074715
-25.789927,64.71978
-78.89145,-1.0383356
-5.679075,36.49419
-12.425041,-60.874916
73.74347,-8.261511
25.942083,-59.756374
-12.984113,-54.92433
30.805246,-8.835344
36.90248,52.462387
-59.008785,-30.024492
-51.227253,24.362776
39.291363,67.281975
10.554758,-21.19968
29.913916,-6.3772035
26.256052,-63.52852
29.081268,-19.063772
25.153765,-13.029735
-42.592987,34.980606
74.00448,-20.01905
-41.266663,44.412193
-7.51665,51.41141
-78.64966,1.2148488
-51.0318,46.943027
81.74852,-5.0930686
-47.40405,17.11078
32.94352,4.7435703
-5.874361,4.7308593
-4.959777,36.205765
-41.835716,-30.75604
-73.86047,-4.077304
-43.372185,38.586246
74.52112,-25.181314
-17.562262,-66.18828
-72.16207,-3.8872337
19.620472,-25.660242
-29.384111,-21.167969
4.4658947,50.61124
-35.676434,27.801897
10.2623005,15.49042
77.51024,-6.974753
-43.688652,25.084803
5.808025,16.394028
40.89921,-62.154747
-9.349635,-0.77691776
31.888477,3.8363826
39.97205,-62.26344
-60.256554,-31.358149
-25.459408,63.608006
40.856953,-57.629177
26.04624,-64.33667
-28.35935,-17.785694
31.627665,50.946796
40.961617,-61.433273
32.791943,48.524246
-52.100163,-26.367176
18.662306,-5.7702894
34.245632,-25.153778
28.78969,38.613205
-58.872482,-34.88362
34.598763,-53.813927
-8.674768,-60.402397
-31.162722,65.08125
-47.685726,-33.891003
22.850931,-24.837261
-65.87116,-25.829666
1.9704525,44.44611
31.32589,-8.691485
76.79636,-24.88037
-48.18336,-25.9538
-40.07525,45.77685
-36.225704,51.47032
-48.234097,17.788887
36.41668,62.938854
-20.415182,-3.4569006
19.973705,22.428885
36.08993,-14.153364
45.31625,-2.5868573
43.110626,-13.621462
-1.4613963,37.882668
-24.31623,-13.691199
37.298157,-21.333445
-12.853161,-5.3224792
-72.690254,-2.539414
32.327618,62.306282
77.24945,-22.161062
-46.147385,16.931858
26.09926,32.507225
-48.077774,42.314045
33.95486,64.353714
72.45053,-23.464151
-41.624645,13.348741
44.01038,-61.94149
7.8062835,-12.728278
29.019064,-4.695063
-42.771576,44.411045
-4.8761024,-59.73187
-50.24833,-22.125532
61.46578,8.9619255
-30.699284,62.12203
20.43505,-30.468596
-60.656223,-38.180614
27.085188,-31.48459
19.138983,-16.598764
-10.560174,40.075165
-6.68396,35.18043
82.456604,-3.9956875
35.91705,-24.606596
-7.450585,49.01406
26.466171,-30.747707
-35.162792,-23.511454
-45.39793,13.4841175
43.52772,-58.538303
-9.958993,-4.806671
49.34389,5.594004
77.7076,-18.319647
-48.6974,11.391003
28.835484,42.766453
-27.660324,63.058037
-47.509792,-24.968624
-49.48265,13.090756
24.125807,-33.323418
26.559614,-30.490974
-41.771484,27.934185
-52.60896,-29.6553
-46.30509,12.442658
-15.217545,1.0050004
4.012438,49.1966
21.372828,25.022285
26.9724,-64.58559
-27.868532,-20.934689
-62.162975,-37.355606
-15.02143,-9.4009695
25.770607,44.8093
44.948948,-12.671999
-36.615433,49.924656
-25.091846,63.219543
54.954327,12.693372
-44.76179,32.769703
-64.32758,-3.5060773
-32.068947,-16.006796
-30.09482,68.1142
18.850996,-20.141878
32.093975,-10.193017
21.952436,-72.58083
-50.59737,-25.26462
1.0937871,42.55334
-40.90691,32.751297
-43.499645,43.14162
0.11864587,-48.17529
-7.1934795,53.755802
22.403084,-32.39914
29.455564,-11.629637
1.1057823,10.467056
-43.847126,24.706768
-58.63126,-35.2864
12.309249,-13.088408
16.604023,26.661652
-35.26464,-23.765495
-46.159134,13.909124
-34.180573,65.48625
10.869888,-12.102645
-40.659863,-14.249554
38.7272,63.371544
1.1282432,50.93718
-47.71024,44.36802
11.233848,24.840364
-7.758904,-63.29033
-61.874077,-38.381866
10.049356,-14.631011
6.2219987,13.388311
16.705362,-9.758558
-52.13105,46.58571
-31.81641,67.38284
-35.080452,54.979862
25.003935,26.703848
39.62062,-57.624687
-59.459023,-36.21423
-28.133387,63.819496
-45.47264,49.570187
26.917036,-13.193625
-24.928661,63.807564
59.47653,8.440036
-21.212458,-13.690397
-20.055319,-68.43775
27.050362,-5.7603855
-77.21607,0.12634073
-2.9517999,-54.95222
-30.809902,64.47531
22.532389,-72.48118
35.475742,53.347137
76.579346,-16.847486
49.42933,-3.0302136
-19.002544,-13.452724
-14.152282,-60.796577
-13.605876,-6.3745103
-16.829647,-11.901294
-11.3679905,-2.9577534
18.17771,24.509655
72.98226,-6.6360383
31.793459,53.272026
26.491539,32.57927
-45.618496,23.008865
-74.12527,-1.7048888
-61.598183,-33.6516
-30.139336,-18.769825
-43.48196,42.29546
39.577236,61.623528
40.048225,58.576096
39.92234,-53.444706
-56.489395,-25.995817
-7.850522,2.4049559
24.91017,34.352093
-6.812395,8.984233
37.590862,49.220737
-21.535412,-12.278154
39.308273,32.565716
-0.7357639,43.468582
-40.32373,-13.901398
-78.08717,-6.502861
-5.86067,-58.568127
-6.4628124,45.196827
-62.31069,-34.542053
-62.801285,-18.490843
78.451225,-12.305732
32.990303,-21.93467
-15.040366,-8.383653
38.707905,-54.705555
68.13471,-14.177953
-6.3505845,44.733284
70.39451,-24.313005
26.032238,-22.980505
83.75113,-1.5609614
61.749023,9.293001
25.60798,-9.734309
-7.3485017,-52.521862
81.089226,-6.2955112
36.047073,65.14172
5.281337,14.379214
-40.581387,-21.634111
41.435574,-57.609943
-18.592302,-66.82425
76.66214,-11.318362
-46.003494,32.32933
35.99205,46.52847
40.35208,-13.017965
35.30872,-9.692123
-29.524569,-20.27378
-75.13937,0.9503649
-5.529424,-56.091812
-18.789473,-14.660631
34.666767,62.235516
21.850508,-72.29164
28.025354,44.780663
-62.711815,-28.57002
-44.954323,21.02784
-29.193888,57.66028
-41.381344,12.651597
-14.353171,-15.897124
-37.98481,50.2393
25.959433,-60.064327
27.568851,43.892338
-53.750237,-24.877079
-82.32487,-0.52403724
-37.040825,26.959045
76.78478,-15.856857
84.732704,-2.165243
-21.640926,-63.08485
50.524998,0.22680943
-32.647972,-21.6605
-4.4348254,33.18082
34.62046,51.956436
17.986738,-32.628513
10.335187,-16.284033
-10.4889965,41.172577
-45.465824,49.58151
-24.450632,63.484867
33.203163,4.7920823
-13.935695,-62.549015
-44.272923,29.414865
63.060017,0.663058
57.141075,12.121233
58.57659,9.016825
33.411835,38.211685
-41.220924,46.23112
-47.30618,15.502774
37.3657,44.331364
22.39615,33.944515
53.35741,5.0264025
48.23869,-11.461834
76.96303,-21.57141
-33.368618,63.83635
-71.77115,-0.38647425
15.302104,-17.59457
14.960289,-13.910887
-5.998832,38.753174
50.857193,-2.2974906
12.72173,-12.663545
-74.03534,-0.8611824
26.872559,37.474922
-74.41037,1.6159315
-0.18017146,41.038605
41.55075,-11.189343
22.314049,-28.859558
40.008575,-3.9711356
26.163404,-61.003307
35.508694,56.621803
75.49719,-10.6559305
-6.918623,44.31241
56.320396,12.628765
41.53407,-8.177933
-36.895073,-16.874495
35.83238,-64.923035
-11.399366,-67.618546
32.442898,-15.307321
34.97459,-22.439964
16.582802,-11.590771
31.30803,44.39635
-8.490657,1.8401346
-42.659115,31.255964
-78.926956,-0.087211825
57.85646,12.312079
-45.58987,12.531517
-9.32143,-50.956444
75.19563,-13.400258
-78.83456,-4.906394
-32.94661,62.81472
-0.75241905,11.602207
-34.38654,67.697586
-47.115532,50.788593
-27.307495,63.415287
19.388248,-29.570034
-31.127634,-19.409323
-45.495014,13.104401
31.121511,-25.232092
-43.229027,52.53834
-64.37958,-3.505842
76.30717,-17.454405
-38.961105,30.66672
22.885122,-10.186914
32.38082,28.633419
54.39353,4.7555656
5.7744617,17.11079
26.032421,-15.194212
-45.42625,-30.068483
-50.926838,15.69435
23.030813,26.131218
-54.878887,-26.44727
78.85136,-17.938036
-28.587818,69.94369
49.53249,-4.4252424
53.377216,13.479379
-49.154118,46.555744
33.63068,-18.082672
-44.47303,50.805588
-9.322415,3.8670163
-12.516396,37.12795
-21.824516,-16.424143
8.512014,-9.491563
-42.528694,-20.291847
30.923727,29.848402
0.671539,-44.921806
-54.44116,44.418934
-66.186424,-31.381496
32.093678,47.39439
-62.8786,-36.132538
2.3488324,41.806473
74.513054,-10.323599
77.351585,-4.6814027
-48.984318,-33.55729
35.850353,-22.870382
31.424135,-26.401018
-37.304943,49.416218
42.096493,-56.341984
-36.40308,53.589626
-74.939674,-2.402294
-16.088346,-10.162158
-57.379745,-29.887285
-2.6110938,-49.31268
31.128838,-7.1146493
33.798466,44.687943
36.083145,-11.84848
-46.109142,10.127672
18.929255,23.705475
-5.7750854,44.53089
-34.348106,66.32035
25.227465,-59.95754
15.924757,-2.3721006
-42.24484,47.791294
-15.347887,-57.53894
37.800343,-23.23572
-43.013084,46.03983
38.57833,-13.640313
23.027786,-33.941444
59.963757,3.534756
25.590403,-60.65324
75.37882,-26.350456
-28.8365,63.34229
-47.642204,-24.752811
-37.284622,30.142426
39.12038,-25.86541
-58.964203,-26.896984
14.691418,-19.606754
-10.600514,-2.7785754
32.710518,-65.0005
39.152966,-5.766753
37.03191,-61.033253
28.186607,-12.729212
-37.776176,15.9874
25.203175,-5.9293137
34.6454,-13.742526
36.04747,52.483356
-33.56446,21.981283
72.38859,-23.04416
25.933187,-14.516864
28.090145,40.908695
-31.567625,-18.203463
20.919827,33.59899
-3.4828992,-49.839703
71.621475,-8.342687
36.315376,58.92258
-5.845412,34.925766
61.884888,9.439663
1.4118274,37.653763
-4.775822,12.985619
-6.0973706,46.008533
33.596287,-57.277195
-9.395188,-0.281712
-62.603107,-38.48815
-12.95864,38.062187
-12.729129,2.3084378
37.953545,64.36232
-5.4892483,13.881187
-76.954094,-7.1938033
27.717524,-17.196375
-1.1612847,-47.76856
22.100626,-23.264843
-65.545006,-30.44509
-32.43057,17.671452
36.165203,-19.211748
-3.633169,39.776398
-50.16917,31.864782
48.984562,0.8144606
51.4891,-2.6663282
3.1986735,42.792645
-46.010223,-27.744604
81.5768,-6.9593453
-1.2172117,-51.991814
-41.905014,-18.674417
-66.1061,-30.870417
39.741367,-61.20959
-39.225193,49.62566
-5.667289,36.841606
-47.454605,25.914635
13.048545,-11.499831
33.68151,62.71078
-7.144301,50.451527
1.5802922,-51.359047
-30.658081,67.642555
1.3917272,50.427563
-43.069885,50.577213
38.954647,41.610825
-61.582214,-28.235294
-62.852745,-34.029102
-61.05889,-30.402122
-51.793472,28.088995
22.736143,-71.83099
-35.27401,-26.200813
12.720538,17.598217
-37.20979,34.264133
-36.509384,63.709602
-71.894875,0.3361234
32.29887,-59.016552
55.871883,8.727813
-33.335266,24.83666
41.731228,-57.514603
-49.990704,27.984833
36.424156,41.882736
-46.46645,25.608906
-51.591217,53.621452
14.575193,20.727583
84.331696,-1.5699246
22.245539,27.693594
2.6230795,50.240707
39.793156,58.806305
-46.60274,34.55707
-43.57883,-23.408125
-5.245635,-51.305946
17.586365,17.073328
54.16666,13.976057
-12.444869,-55.597454
-43.965286,10.049204
-12.6946745,-5.3297753
-49.323223,17.515215
-43.33895,46.779
34.839325,35.89241
23.88995,-27.165943
83.4916,-4.7687874
37.535122,-16.352926
-30.796776,-15.999111
0.68224555,46.798027
-35.803375,27.905056
-51.47232,16.322878
-43.503296,49.33184
-49.77656,17.520725
-42.000435,27.740635
39.128464,43.97435
29.337606,-12.170586
28.820604,-8.29663
40.365074,-22.80722
27.391075,53.880215
-5.3776093,35.637135
43.42454,-63.391266
-7.700805,52.402885
19.45823,-32.421093
1.2617493,48.674103
-28.328226,-19.838293
-43.516544,12.322597
53.208168,11.764151
-56.4389,-25.14579
-46.730236,18.117342
49.40848,-9.005327
19.284996,-17.95287
-33.35967,-24.44381
11.92188,23.886412
-35.31738,19.723804
35.07451,-61.200848
25.52474,-36.131348
70.34482,-22.886343
-63.304157,-33.526356
-23.889164,65.10842
31.87985,40.836975
25.06483,45.584778
-47.328026,18.505007
-35.51884,-24.57456
-1.4037449,41.707886
-41.16517,50.620358
30.576857,50.45057
-31.530703,67.22243
-50.134487,-34.797447
22.855679,-31.60572
-10.022286,-1.7207252
-34.969196,53.289562
-44.980644,48.51047
80.3183,-6.001204
35.153324,62.596897
-3.8326137,-51.38424
-27.13231,67.96063
-37.219456,34.001663
-3.7115512,12.647498
-43.91803,-22.575455
-8.559937,-59.31659
-17.884073,-5.89846
-45.900307,11.108726
-28.998737,-17.899317
52.108864,-0.3865512
15.762519,19.976252
23.976067,35.835274
-82.19745,-0.37789226
53.171074,13.234977
35.917408,-57.476566
-45.43634,50.631096
-7.94868,0.086827464
21.613352,-27.184076
-14.905408,-67.24623
-41.224155,40.496094
-2.69479,-49.374577
-36.736023,63.350315
22.631123,-24.924425
-37.25301,-26.436224
-30.23501,68.69944
-61.220844,-26.833853
-76.37434,0.4944208
-28.44078,64.59529
36.805893,-56.822056
-78.324326,-4.301982
-27.100279,68.173805
77.40198,-10.393208
33.507088,-18.039858
21.902233,33.09175
1.7766122,11.022537
-31.711422,23.413439
38.104836,-65.541084
-58.21547,-25.729088
27.488955,-18.363047
35.72707,50.797646
45.887363,-3.124228
25.837822,33.16444
25.465805,-68.84066
-42.204155,-21.049349
2.9713774,39.88777
43.37001,45.818916
-71.9901,-5.933351
-37.818905,44.659374
-63.643936,-34.114048
-14.913384,-16.005575
27.477865,46.827644
-56.97764,-33.388577
37.677265,63.112797
5.676596,50.15526
-36.014103,-19.47316
